problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121903600571, 101, 5.000000, mFSTSP Heuristic, 2, -1, True, True, 1, 1 

Objective Function Value: 5644.491738 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 1239.804830, 3, Travel from node 0 to node 3, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 1239.804830, 3, 1299.804830, 3, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 1299.804830, 3, 1329.804830, 3, Dropping off package to Customer 3, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 1329.804830, 3, 1483.207016, 10, Travel from node 3 to node 10, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 1483.207016, 10, 1513.207016, 10, Dropping off package to Customer 10, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 1513.207016, 10, 1593.328671, 10, Idle for  80 seconds, Idle 
1, Truck, Truck is stationary with UAV(s) on board, 1593.328671, 10, 1653.328671, 10, Launching UAV 3, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 1653.328671, 10, 1683.328671, 10, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with UAV(s) on board, 1683.328671, 10, 1743.328671, 10, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 1743.328671, 10, 2043.551128, 4, Travel from node 10 to node 4, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2043.551128, 4, 2073.551128, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 2073.551128, 4, 2103.551128, 4, Retrieving UAV 3, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 2103.551128, 4, 2133.551128, 4, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 2133.551128, 4, 2640.846198, 5, Travel from node 4 to node 5, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 2640.846198, 5, 2670.846198, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 2670.846198, 5, 3097.987791, 8, Travel from node 5 to node 8, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 3097.987791, 8, 3127.987791, 8, Dropping off package to Customer 8, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 3127.987791, 8, 3680.918307, 7, Travel from node 8 to node 7, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 3680.918307, 7, 3710.918307, 7, Dropping off package to Customer 7, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 3710.918307, 7, 4969.761954, 9, Travel from node 7 to node 9, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 4969.761954, 9, 4999.761954, 9, Dropping off package to Customer 9, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 4999.761954, 9, 5644.491738, 11, Travel from node 9 to node 11, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 5644.491738, 11, -1.000000, 11, At the Depot.  Total Time = 1:34:04, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 1239.804830, 3, 1299.804830, 3, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 1299.804830, 3, 1303.500453, 3, Takeoff from truck at Customer 3, Traveling 
2, UAV, UAV travels with parcel, 1303.500453, 3, 1443.134655, 2, Fly to UAV customer 2, Traveling 
2, UAV, UAV taking off or landing with a parcel, 1443.134655, 2, 1449.525902, 2, Land at UAV customer 2, Traveling 
