problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170606T181644949435, 101, 5.000000, mFSTSP Heuristic, 4, -1, True, True, 1, 1 

Objective Function Value: 9771.696232 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 394.255250, 19, Travel from node 0 to node 19, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 394.255250, 19, 424.255250, 19, Dropping off package to Customer 19, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 424.255250, 19, 913.414820, 22, Travel from node 19 to node 22, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 913.414820, 22, 973.414820, 22, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 973.414820, 22, 1003.414820, 22, Dropping off package to Customer 22, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 1003.414820, 22, 1537.307381, 8, Travel from node 22 to node 8, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 1537.307381, 8, 1567.307381, 8, Dropping off package to Customer 8, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 1567.307381, 8, 1597.307381, 8, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 1597.307381, 8, 2091.560325, 12, Travel from node 8 to node 12, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 2091.560325, 12, 2121.560325, 12, Dropping off package to Customer 12, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 2121.560325, 12, 2491.325637, 2, Travel from node 12 to node 2, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 2491.325637, 2, 2521.325637, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 2521.325637, 2, 3330.740516, 10, Travel from node 2 to node 10, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 3330.740516, 10, 3390.740516, 10, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 3390.740516, 10, 3420.740516, 10, Dropping off package to Customer 10, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 3420.740516, 10, 3579.693924, 14, Travel from node 10 to node 14, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 3579.693924, 14, 3609.693924, 14, Dropping off package to Customer 14, Making Delivery 
