problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T121442695307, 101, 3600.000000, mFSTSP IP, 1, -1, True, True, 1, -1 

Objective Function Value: 3127.968871 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 495.451400, 5, Travel from node 0 to node 5, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 495.451400, 5, 525.451400, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 525.451400, 5, 935.503865, 3, Travel from node 5 to node 3, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 935.503865, 3, 995.503865, 3, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 995.503865, 3, 1025.503865, 3, Dropping off package to Customer 3, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 1025.503865, 3, 1549.800649, 4, Travel from node 3 to node 4, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1549.800649, 4, 1579.800649, 4, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1579.800649, 4, 1609.800649, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 1609.800649, 4, 2186.976954, 7, Travel from node 4 to node 7, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 2186.976954, 7, 2246.976954, 7, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 2246.976954, 7, 2276.976954, 7, Dropping off package to Customer 7, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 2276.976954, 7, 2616.542521, 2, Travel from node 7 to node 2, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 2616.542521, 2, 2646.542521, 2, Dropping off package to Customer 2, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 2646.542521, 2, 2676.542521, 2, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 2676.542521, 2, 2687.322553, 1, Travel from node 2 to node 1, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 2687.322553, 1, 2717.322553, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 2717.322553, 1, 3127.968871, 9, Travel from node 1 to node 9, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 3127.968871, 9, -1.000000, 9, At the Depot.  Total Time = 0:52:07, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 935.503865, 3, 995.503865, 3, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 995.503865, 3, 999.199488, 3, Takeoff from truck at Customer 3, Traveling 
2, UAV, UAV travels with parcel, 999.199488, 3, 1113.280181, 6, Fly to UAV customer 6, Traveling 
2, UAV, UAV taking off or landing with a parcel, 1113.280181, 6, 1119.671428, 6, Land at UAV customer 6, Traveling 
2, UAV, UAV is stationary with a parcel, 1119.671428, 6, 1179.671428, 6, Serving UAV customer 6, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 1179.671428, 6, 1183.367051, 6, Takeoff from UAV customer 6, Traveling 
2, UAV, UAV travels empty, 1183.367051, 6, 1335.595143, 4, Fly to truck at customer 4, Traveling 
2, UAV, UAV is stationary without a parcel, 1335.595143, 4, 1543.409402, 4, Idle above rendezvous location (customer 4), Idle 
2, UAV, UAV taking off or landing with no parcels, 1543.409402, 4, 1549.800649, 4, Land at truck rendezvous location (customer 4), Traveling 
2, UAV, UAV is stationary without a parcel, 1549.800649, 4, 1579.800649, 4, Recovered by truck at customer 4, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 2186.976954, 7, 2246.976954, 7, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 2246.976954, 7, 2250.672577, 7, Takeoff from truck at Customer 7, Traveling 
2, UAV, UAV travels with parcel, 2250.672577, 7, 2277.452439, 8, Fly to UAV customer 8, Traveling 
2, UAV, UAV taking off or landing with a parcel, 2277.452439, 8, 2283.843686, 8, Land at UAV customer 8, Traveling 
2, UAV, UAV is stationary with a parcel, 2283.843686, 8, 2343.843686, 8, Serving UAV customer 8, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 2343.843686, 8, 2347.539309, 8, Takeoff from UAV customer 8, Traveling 
2, UAV, UAV travels empty, 2347.539309, 8, 2459.176558, 2, Fly to truck at customer 2, Traveling 
2, UAV, UAV is stationary without a parcel, 2459.176558, 2, 2640.151274, 2, Idle above rendezvous location (customer 2), Idle 
2, UAV, UAV taking off or landing with no parcels, 2640.151274, 2, 2646.542521, 2, Land at truck rendezvous location (customer 2), Traveling 
2, UAV, UAV is stationary without a parcel, 2646.542521, 2, 2676.542521, 2, Recovered by truck at customer 2, UAV Recovery 
