problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170608T131310834813, 102, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 1206.838446 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 75.684636, 7, Travel from node 0 to node 7, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 75.684636, 7, 135.684636, 7, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 135.684636, 7, 165.684636, 7, Dropping off package to Customer 7, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 165.684636, 7, 278.007030, 4, Travel from node 7 to node 4, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 278.007030, 4, 279.287666, 4, Idle for   1 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 279.287666, 4, 309.287666, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 309.287666, 4, 339.287666, 4, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 339.287666, 4, 399.287666, 4, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 339.287666, 4, 442.338201, 4, Idle for 103 seconds before departing, Idle 
1, Truck, Truck travels with no UAVs on board, 442.338201, 4, 542.444702, 5, Travel from node 4 to node 5, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 542.444702, 5, 572.444702, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 572.444702, 5, 602.444702, 5, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 602.444702, 5, 662.444702, 5, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 662.444702, 5, 844.170164, 8, Travel from node 5 to node 8, Traveling 
