problemName, vehicleFileID, cutoffTime, problemTypeString, numUAVs, numTrucks, requireTruckAtDepot, requireDriver, Etype, ITER 
20170606T113427164164, 101, 5.000000, mFSTSP Heuristic, 1, -1, True, True, 1, 1 

Objective Function Value: 9064.033384 

Assignments: 
vehicleID, vehicleType, activityType, startTime, startNode, endTime, endNode, Description, Status 
1, Truck, Truck travels with UAV(s) on board, 0.000000, 0, 873.157197, 15, Travel from node 0 to node 15, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 873.157197, 15, 903.157197, 15, Dropping off package to Customer 15, Making Delivery 
1, Truck, Truck is stationary with UAV(s) on board, 903.157197, 15, 963.157197, 15, Launching UAV 2, UAV Launch 
1, Truck, Truck travels with no UAVs on board, 963.157197, 15, 1433.006015, 5, Travel from node 15 to node 5, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 1433.006015, 5, 1463.006015, 5, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 1463.006015, 5, 1493.006015, 5, Dropping off package to Customer 5, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 1493.006015, 5, 2069.225821, 12, Travel from node 5 to node 12, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 2069.225821, 12, 2099.225821, 12, Dropping off package to Customer 12, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 2099.225821, 12, 2568.265612, 1, Travel from node 12 to node 1, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 2568.265612, 1, 2598.265612, 1, Dropping off package to Customer 1, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 2598.265612, 1, 3722.886840, 16, Travel from node 1 to node 16, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 3722.886840, 16, 3782.886840, 16, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 3782.886840, 16, 3812.886840, 16, Dropping off package to Customer 16, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 3812.886840, 16, 3947.944439, 21, Travel from node 16 to node 21, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 3947.944439, 21, 3965.671607, 21, Idle for  18 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 3965.671607, 21, 3995.671607, 21, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 3995.671607, 21, 4055.671607, 21, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 4055.671607, 21, 4085.671607, 21, Dropping off package to Customer 21, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 4085.671607, 21, 4536.455476, 14, Travel from node 21 to node 14, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 4536.455476, 14, 4566.455476, 14, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 4566.455476, 14, 4626.455476, 14, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 4626.455476, 14, 4656.455476, 14, Dropping off package to Customer 14, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 4656.455476, 14, 4752.661635, 6, Travel from node 14 to node 6, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 4752.661635, 6, 4782.661635, 6, Dropping off package to Customer 6, Making Delivery 
1, Truck, Truck is stationary with no UAVs on board, 4782.661635, 6, 5021.568216, 6, Idle for 239 seconds, Idle 
1, Truck, Truck is stationary with no UAVs on board, 5021.568216, 6, 5051.568216, 6, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck travels with UAV(s) on board, 5051.568216, 6, 5446.167131, 22, Travel from node 6 to node 22, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 5446.167131, 22, 5506.167131, 22, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 5506.167131, 22, 5536.167131, 22, Dropping off package to Customer 22, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 5536.167131, 22, 5935.730175, 8, Travel from node 22 to node 8, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 5935.730175, 8, 5965.730175, 8, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 5965.730175, 8, 5995.730175, 8, Dropping off package to Customer 8, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 5995.730175, 8, 6099.257906, 20, Travel from node 8 to node 20, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 6099.257906, 20, 6129.257906, 20, Dropping off package to Customer 20, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 6129.257906, 20, 6817.300103, 25, Travel from node 20 to node 25, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 6817.300103, 25, 6877.300103, 25, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 6877.300103, 25, 6907.300103, 25, Dropping off package to Customer 25, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 6907.300103, 25, 7184.483788, 17, Travel from node 25 to node 17, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 7184.483788, 17, 7214.483788, 17, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 7214.483788, 17, 7274.483788, 17, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with no UAVs on board, 7274.483788, 17, 7304.483788, 17, Dropping off package to Customer 17, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 7304.483788, 17, 7664.710084, 4, Travel from node 17 to node 4, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 7664.710084, 4, 7694.710084, 4, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 7694.710084, 4, 7724.710084, 4, Dropping off package to Customer 4, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 7724.710084, 4, 7886.050028, 10, Travel from node 4 to node 10, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 7886.050028, 10, 7916.050028, 10, Dropping off package to Customer 10, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 7916.050028, 10, 8563.063785, 13, Travel from node 10 to node 13, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 8563.063785, 13, 8593.063785, 13, Dropping off package to Customer 13, Making Delivery 
1, Truck, Truck travels with UAV(s) on board, 8593.063785, 13, 8688.388133, 3, Travel from node 13 to node 3, Traveling 
1, Truck, Truck is stationary with UAV(s) on board, 8688.388133, 3, 8748.388133, 3, Launching UAV 2, UAV Launch 
1, Truck, Truck is stationary with UAV(s) on board, 8748.388133, 3, 8778.388133, 3, Dropping off package to Customer 3, Making Delivery 
1, Truck, Truck travels with no UAVs on board, 8778.388133, 3, 9034.033384, 26, Travel from node 3 to node 26, Traveling 
1, Truck, Truck is stationary with no UAVs on board, 9034.033384, 26, 9064.033384, 26, Retrieving UAV 2, UAV Recovery 
1, Truck, Truck is stationary with no UAVs on board, 9064.033384, 26, -1.000000, 26, At the Depot.  Total Time = 2:31:04, Vehicle Tasks Complete 
2, UAV, UAV is stationary with a parcel, 903.157197, 15, 963.157197, 15, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 963.157197, 15, 966.852820, 15, Takeoff from truck at Customer 15, Traveling 
2, UAV, UAV travels with parcel, 966.852820, 15, 1001.715157, 24, Fly to UAV customer 24, Traveling 
2, UAV, UAV taking off or landing with a parcel, 1001.715157, 24, 1008.106404, 24, Land at UAV customer 24, Traveling 
2, UAV, UAV is stationary with a parcel, 1008.106404, 24, 1068.106404, 24, Serving UAV customer 24, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 1068.106404, 24, 1071.802027, 24, Takeoff from UAV customer 24, Traveling 
2, UAV, UAV travels empty, 1071.802027, 24, 1229.950823, 5, Fly to truck at customer 5, Traveling 
2, UAV, UAV is stationary without a parcel, 1229.950823, 5, 1426.614768, 5, Idle above rendezvous location (customer 5), Idle 
2, UAV, UAV taking off or landing with no parcels, 1426.614768, 5, 1433.006015, 5, Land at truck rendezvous location (customer 5), Traveling 
2, UAV, UAV is stationary without a parcel, 1433.006015, 5, 1463.006015, 5, Recovered by truck at customer 5, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 3722.886840, 16, 3782.886840, 16, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 3782.886840, 16, 3786.582463, 16, Takeoff from truck at Customer 16, Traveling 
2, UAV, UAV travels with parcel, 3786.582463, 16, 3839.069732, 18, Fly to UAV customer 18, Traveling 
2, UAV, UAV taking off or landing with a parcel, 3839.069732, 18, 3845.460979, 18, Land at UAV customer 18, Traveling 
2, UAV, UAV is stationary with a parcel, 3845.460979, 18, 3905.460979, 18, Serving UAV customer 18, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 3905.460979, 18, 3909.156602, 18, Takeoff from UAV customer 18, Traveling 
2, UAV, UAV travels empty, 3909.156602, 18, 3959.280360, 21, Fly to truck at customer 21, Traveling 
2, UAV, UAV taking off or landing with no parcels, 3959.280360, 21, 3965.671607, 21, Land at truck rendezvous location (customer 21), Traveling 
2, UAV, UAV is stationary without a parcel, 3965.671607, 21, 3995.671607, 21, Recovered by truck at customer 21, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 3995.671607, 21, 4055.671607, 21, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 4055.671607, 21, 4059.367230, 21, Takeoff from truck at Customer 21, Traveling 
2, UAV, UAV travels with parcel, 4059.367230, 21, 4129.286760, 2, Fly to UAV customer 2, Traveling 
2, UAV, UAV taking off or landing with a parcel, 4129.286760, 2, 4135.678007, 2, Land at UAV customer 2, Traveling 
2, UAV, UAV is stationary with a parcel, 4135.678007, 2, 4195.678007, 2, Serving UAV customer 2, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 4195.678007, 2, 4199.373630, 2, Takeoff from UAV customer 2, Traveling 
2, UAV, UAV travels empty, 4199.373630, 2, 4368.412552, 14, Fly to truck at customer 14, Traveling 
2, UAV, UAV is stationary without a parcel, 4368.412552, 14, 4530.064229, 14, Idle above rendezvous location (customer 14), Idle 
2, UAV, UAV taking off or landing with no parcels, 4530.064229, 14, 4536.455476, 14, Land at truck rendezvous location (customer 14), Traveling 
2, UAV, UAV is stationary without a parcel, 4536.455476, 14, 4566.455476, 14, Recovered by truck at customer 14, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 4566.455476, 14, 4626.455476, 14, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 4626.455476, 14, 4630.151099, 14, Takeoff from truck at Customer 14, Traveling 
2, UAV, UAV travels with parcel, 4630.151099, 14, 4799.565620, 19, Fly to UAV customer 19, Traveling 
2, UAV, UAV taking off or landing with a parcel, 4799.565620, 19, 4805.956867, 19, Land at UAV customer 19, Traveling 
2, UAV, UAV is stationary with a parcel, 4805.956867, 19, 4865.956867, 19, Serving UAV customer 19, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 4865.956867, 19, 4869.652490, 19, Takeoff from UAV customer 19, Traveling 
2, UAV, UAV travels empty, 4869.652490, 19, 5015.176970, 6, Fly to truck at customer 6, Traveling 
2, UAV, UAV taking off or landing with no parcels, 5015.176970, 6, 5021.568216, 6, Land at truck rendezvous location (customer 6), Traveling 
2, UAV, UAV is stationary without a parcel, 5021.568216, 6, 5051.568216, 6, Recovered by truck at customer 6, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 5446.167131, 22, 5506.167131, 22, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 5506.167131, 22, 5509.862754, 22, Takeoff from truck at Customer 22, Traveling 
2, UAV, UAV travels with parcel, 5509.862754, 22, 5612.090894, 9, Fly to UAV customer 9, Traveling 
2, UAV, UAV taking off or landing with a parcel, 5612.090894, 9, 5618.482140, 9, Land at UAV customer 9, Traveling 
2, UAV, UAV is stationary with a parcel, 5618.482140, 9, 5678.482140, 9, Serving UAV customer 9, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 5678.482140, 9, 5682.177763, 9, Takeoff from UAV customer 9, Traveling 
2, UAV, UAV travels empty, 5682.177763, 9, 5851.958892, 8, Fly to truck at customer 8, Traveling 
2, UAV, UAV is stationary without a parcel, 5851.958892, 8, 5929.338929, 8, Idle above rendezvous location (customer 8), Idle 
2, UAV, UAV taking off or landing with no parcels, 5929.338929, 8, 5935.730175, 8, Land at truck rendezvous location (customer 8), Traveling 
2, UAV, UAV is stationary without a parcel, 5935.730175, 8, 5965.730175, 8, Recovered by truck at customer 8, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 6817.300103, 25, 6877.300103, 25, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 6877.300103, 25, 6880.995726, 25, Takeoff from truck at Customer 25, Traveling 
2, UAV, UAV travels with parcel, 6880.995726, 25, 6958.995723, 23, Fly to UAV customer 23, Traveling 
2, UAV, UAV taking off or landing with a parcel, 6958.995723, 23, 6965.386970, 23, Land at UAV customer 23, Traveling 
2, UAV, UAV is stationary with a parcel, 6965.386970, 23, 7025.386970, 23, Serving UAV customer 23, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 7025.386970, 23, 7029.082593, 23, Takeoff from UAV customer 23, Traveling 
2, UAV, UAV travels empty, 7029.082593, 23, 7071.872883, 17, Fly to truck at customer 17, Traveling 
2, UAV, UAV is stationary without a parcel, 7071.872883, 17, 7178.092542, 17, Idle above rendezvous location (customer 17), Idle 
2, UAV, UAV taking off or landing with no parcels, 7178.092542, 17, 7184.483788, 17, Land at truck rendezvous location (customer 17), Traveling 
2, UAV, UAV is stationary without a parcel, 7184.483788, 17, 7214.483788, 17, Recovered by truck at customer 17, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 7214.483788, 17, 7274.483788, 17, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 7274.483788, 17, 7278.179411, 17, Takeoff from truck at Customer 17, Traveling 
2, UAV, UAV travels with parcel, 7278.179411, 17, 7419.875718, 7, Fly to UAV customer 7, Traveling 
2, UAV, UAV taking off or landing with a parcel, 7419.875718, 7, 7426.266964, 7, Land at UAV customer 7, Traveling 
2, UAV, UAV is stationary with a parcel, 7426.266964, 7, 7486.266964, 7, Serving UAV customer 7, Making Delivery 
2, UAV, UAV taking off or landing with no parcels, 7486.266964, 7, 7489.962587, 7, Takeoff from UAV customer 7, Traveling 
2, UAV, UAV travels empty, 7489.962587, 7, 7569.724653, 4, Fly to truck at customer 4, Traveling 
2, UAV, UAV is stationary without a parcel, 7569.724653, 4, 7658.318838, 4, Idle above rendezvous location (customer 4), Idle 
2, UAV, UAV taking off or landing with no parcels, 7658.318838, 4, 7664.710084, 4, Land at truck rendezvous location (customer 4), Traveling 
2, UAV, UAV is stationary without a parcel, 7664.710084, 4, 7694.710084, 4, Recovered by truck at customer 4, UAV Recovery 
2, UAV, UAV is stationary with a parcel, 8688.388133, 3, 8748.388133, 3, Prepare to launch from truck, UAV Launch 
2, UAV, UAV taking off or landing with a parcel, 8748.388133, 3, 8752.083756, 3, Takeoff from truck at Customer 3, Traveling 
2, UAV, UAV travels with parcel, 8752.083756, 3, 8801.939123, 11, Fly to UAV customer 11, Traveling 
